ade;status;serviço;Loja;tipo_x;valor_x;situacao_x;tipo_y;valor_y;situacao_y;seguro;status_aguardandoRetornoDaSeguradora;Numero loja
82749096;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,82;Emitida -;;;;;Não Definido;
82749489;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 320,33;Emitida -;;;;;Não Definido;
82752259;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 286,42;Emitida -;;;;;Não Definido;
82753168;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 4.723,94;Emitida -;;;;;Não Definido;
82753612;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 290,16;Emitida -;;;;;Não Definido;
82754014;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.683,84;Emitida -;;;;;Não Definido;
82754059;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 269,68;Emitida -;;;;;Não Definido;
82754610;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 269,93;Emitida -;;;;;Não Definido;
82754674;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 157,78;Emitida -;;;;;Não Definido;
82754754;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 3.399,87;Emitida -;;;;;Não Definido;
82754857;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 413,74;Emitida -;;;;;Não Definido;
82755060;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.173,61;Emitida -;;;;;Não Definido;
82755147;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 206,63;Emitida -;;;;;Não Definido;
82755284;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 544,85;Emitida -;;;;;Não Definido;
82755651;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 224,45;Emitida -;;;;;Não Definido;
82755805;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 180,66;Emitida -;;;;;Não Definido;
82755982;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 206,68;Emitida -;;;;;Não Definido;
82756409;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 250,77;Emitida -;;;;;Não Definido;
82756554;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 459,20;Emitida -;;;;;Não Definido;
82756583;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 16.751,54;Emitida -;;;;;Não Definido;
82757050;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 222,92;Emitida -;;;;;Não Definido;
82757519;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 196,02;Emitida -;;;;;Não Definido;
82757787;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 703,87;Emitida -;;;;;Não Definido;
82757851;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 363,65;Emitida -;;;;;Não Definido;
82758045;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 781,50;Emitida -;;;;;Não Definido;
82759143;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,22;Emitida -;;;;;Não Definido;
82759236;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.576,75;Emitida -;;;;;Não Definido;
82759364;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 159,77;Emitida -;;;;;Não Definido;
82760442;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 258,56;Emitida -;;;;;Não Definido;
82760533;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 160,02;Emitida -;;;;;Não Definido;
82760892;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 466,96;Emitida -;;;;;Não Definido;
82760947;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 415,15;Emitida -;;;;;Não Definido;
82761091;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,18;Emitida -;;;;;Não Definido;
82761125;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.335,74;Emitida -;;;;;Não Definido;
82761185;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 315,31;Emitida -;;;;;Não Definido;
82761324;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 170,61;Emitida -;;;;;Não Definido;
82761362;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 203,01;Emitida -;;;;;Não Definido;
82761424;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.016,54;Emitida -;;;;;Não Definido;
82761481;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 871,86;Emitida -;;;;;Não Definido;
82761695;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.131,30;Emitida -;;;;;Não Definido;
82761751;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.233,88;Emitida -;;;;;Não Definido;
82761810;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 209,63;Emitida -;;;;;Não Definido;
82761826;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 260,12;Emitida -;;;;;Não Definido;
82762108;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 190,91;Emitida -;;;;;Não Definido;
82762218;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,24;Emitida -;;;;;Não Definido;
82762307;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 176,96;Emitida -;;;;;Não Definido;
82762410;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,83;Emitida -;;;;;Não Definido;
82762441;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 178,27;Emitida -;;;;;Não Definido;
82762455;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 653,89;Emitida -;;;;;Não Definido;
82762501;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,55;Emitida -;;;;;Não Definido;
82762811;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.302,12;Emitida -;;;;;Não Definido;
82763043;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 303,96;Emitida -;;;;;Não Definido;
82763107;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 382,16;Emitida -;;;;;Não Definido;
82763193;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 211,79;Emitida -;;;;;Não Definido;
82763328;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 376,76;Emitida -;;;;;Não Definido;
82763957;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,02;Emitida -;;;;;Não Definido;
82764153;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 318,28;Emitida -;;;;;Não Definido;
82764923;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 184,64;Emitida -;;;;;Não Definido;
82765980;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 179,17;Emitida -;;;;;Não Definido;
82765987;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,24;Emitida -;;;;;Não Definido;
82766117;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 446,64;Emitida -;;;;;Não Definido;
82766213;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 849,89;Emitida -;;;;;Não Definido;
82766480;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.102,84;Emitida -;;;;;Não Definido;
82766603;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 722,15;Emitida -;;;;;Não Definido;
82766608;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 341,70;Emitida -;;;;;Não Definido;
82766733;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.247,74;Emitida -;;;;;Não Definido;
82767097;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.512,37;Emitida -;;;;;Não Definido;
82767308;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 209,85;Emitida -;;;;;Não Definido;
82767413;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 192,83;Emitida -;;;;;Não Definido;
82767516;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 241,54;Emitida -;;;;;Não Definido;
82767563;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 209,53;Emitida -;;;;;Não Definido;
82767701;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.635,75;Emitida -;;;;;Não Definido;
82767828;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,04;Emitida -;;;;;Não Definido;
82767993;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 158,54;Emitida -;;;;;Não Definido;
82768312;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 329,16;Emitida -;;;;;Não Definido;
82768446;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 245,40;Emitida -;;;;;Não Definido;
82768476;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 268,75;Emitida -;;;;;Não Definido;
82768639;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 279,17;Emitida -;;;;;Não Definido;
82768645;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 237,01;Emitida -;;;;;Não Definido;
82768847;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.456,78;Emitida -;;;;;Não Definido;
82769046;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 946,39;Emitida -;;;;;Não Definido;
82769267;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 510,59;Emitida -;;;;;Não Definido;
82769633;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.213,63;Emitida -;;;;;Não Definido;
82769641;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 289,54;Emitida -;;;;;Não Definido;
82769690;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 5.829,54;Emitida -;;;;;Não Definido;
82769797;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 270,46;Emitida -;;;;;Não Definido;
82769939;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 312,19;Emitida -;;;;;Não Definido;
82769989;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 162,86;Emitida -;;;;;Não Definido;
82770656;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 257,13;Emitida -;;;;;Não Definido;
82770660;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.312,75;Emitida -;;;;;Não Definido;
82776687;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 309,48;Emitida -;;;;;Não Definido;
82776740;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 226,22;Emitida -;;;;;Não Definido;
82778928;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 174,04;Emitida -;;;;;Não Definido;
82779829;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 335,16;Emitida -;;;;;Não Definido;
82780495;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 207,27;Emitida -;;;;;Não Definido;
82781117;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 285,10;Emitida -;;;;;Não Definido;
82781334;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 311,65;Emitida -;;;;;Não Definido;
82781335;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 167,05;Emitida -;;;;;Não Definido;
82781412;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 221,27;Emitida -;;;;;Não Definido;
82781553;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 384,60;Emitida -;;;;;Não Definido;
82781877;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 463,14;Emitida -;;;;;Não Definido;
82782255;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 194,89;Emitida -;;;;;Não Definido;
82782290;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 403,74;Emitida -;;;;;Não Definido;
82782296;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 214,40;Emitida -;;;;;Não Definido;
82782582;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 5.067,79;Emitida -;;;;;Não Definido;
82782604;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 244,02;Emitida -;;;;;Não Definido;
82782675;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,87;Emitida -;;;;;Não Definido;
82782681;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 823,83;Emitida -;;;;;Não Definido;
82782781;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 234,10;Emitida -;;;;;Não Definido;
82782798;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 337,21;Emitida -;;;;;Não Definido;
82783024;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,39;Emitida -;;;;;Não Definido;
82783111;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 804,74;Emitida -;;;;;Não Definido;
82783156;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 742,40;Emitida -;;;;;Não Definido;
82783182;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 216,10;Emitida -;;;;;Não Definido;
82783710;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 236,11;Emitida -;;;;;Não Definido;
82783848;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 319,62;Emitida -;;;;;Não Definido;
82783877;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 165,53;Emitida -;;;;;Não Definido;
82783951;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 293,43;Emitida -;;;;;Não Definido;
82784037;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 220,65;Emitida -;;;;;Não Definido;
82784065;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 531,21;Emitida -;;;;;Não Definido;
82784254;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 645,26;Emitida -;;;;;Não Definido;
82784414;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.280,12;Emitida -;;;;;Não Definido;
82784494;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,57;Emitida -;;;;;Não Definido;
82784889;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 260,91;Emitida -;;;;;Não Definido;
82784936;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 231,11;Emitida -;;;;;Não Definido;
82785157;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 596,35;Emitida -;;;;;Não Definido;
82785174;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 163,28;Emitida -;;;;;Não Definido;
82785343;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 675,40;Emitida -;;;;;Não Definido;
82785558;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,63;Emitida -;;;;;Não Definido;
82785780;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 692,17;Emitida -;;;;;Não Definido;
82786219;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 215,63;Emitida -;;;;;Não Definido;
82786325;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 168,17;Emitida -;;;;;Não Definido;
82786393;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 468,22;Emitida -;;;;;Não Definido;
82786394;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.306,71;Emitida -;;;;;Não Definido;
82786513;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 520,44;Emitida -;;;;;Não Definido;
82786704;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 152,07;Emitida -;;;;;Não Definido;
82786786;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 174,50;Emitida -;;;;;Não Definido;
82786827;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 287,62;Emitida -;;;;;Não Definido;
82786842;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 281,43;Emitida -;;;;;Não Definido;
82787179;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.087,93;Emitida -;;;;;Não Definido;
82787885;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,35;Emitida -;;;;;Não Definido;
82788161;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.208,53;Emitida -;;;;;Não Definido;
82788302;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.823,85;Emitida -;;;;;Não Definido;
82788355;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 181,32;Emitida -;;;;;Não Definido;
82788735;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.043,82;Emitida -;;;;;Não Definido;
82788801;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 4.829,02;Emitida -;;;;;Não Definido;
82789109;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,76;Emitida -;;;;;Não Definido;
82789367;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.181,14;Emitida -;;;;;Não Definido;
82789442;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 216,26;Emitida -;;;;;Não Definido;
82789606;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 189,02;Emitida -;;;;;Não Definido;
82789796;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 425,41;Emitida -;;;;;Não Definido;
82789942;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.965,41;Emitida -;;;;;Não Definido;
82789991;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 274,92;Emitida -;;;;;Não Definido;
82790032;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 708,62;Emitida -;;;;;Não Definido;
82790203;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.230,08;Emitida -;;;;;Não Definido;
82790210;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 964,96;Emitida -;;;;;Não Definido;
82790392;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 341,94;Emitida -;;;;;Não Definido;
82790555;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,44;Emitida -;;;;;Não Definido;
82790848;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 289,49;Emitida -;;;;;Não Definido;
82791126;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 250,76;Emitida -;;;;;Não Definido;
82791202;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,59;Emitida -;;;;;Não Definido;
82791487;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 904,57;Emitida -;;;;;Não Definido;
82791904;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 6.471,52;Emitida -;;;;;Não Definido;
82791926;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 343,88;Emitida -;;;;;Não Definido;
82791939;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 217,52;Emitida -;;;;;Não Definido;
82792096;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 366,03;Emitida -;;;;;Não Definido;
82792238;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,52;Emitida -;;;;;Não Definido;
82792398;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 291,74;Emitida -;;;;;Não Definido;
82792808;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 170,95;Emitida -;;;;;Não Definido;
82792851;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 228,60;Emitida -;;;;;Não Definido;
82792976;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 190,36;Emitida -;;;;;Não Definido;
82793280;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 813,62;Emitida -;;;;;Não Definido;
82793326;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 178,01;Emitida -;;;;;Não Definido;
82793327;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,76;Emitida -;;;;;Não Definido;
82793366;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 686,42;Emitida -;;;;;Não Definido;
82793764;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,63;Emitida -;;;;;Não Definido;
82794187;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 401,42;Emitida -;;;;;Não Definido;
82794488;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 896,61;Emitida -;;;;;Não Definido;
82794518;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,45;Emitida -;;;;;Não Definido;
82794528;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 195,39;Emitida -;;;;;Não Definido;
82794770;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.424,62;Emitida -;;;;;Não Definido;
82795195;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.555,15;Emitida -;;;;;Não Definido;
82795209;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 262,05;Emitida -;;;;;Não Definido;
82795380;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 809,33;Emitida -;;;;;Não Definido;
82796064;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 190,62;Emitida -;;;;;Não Definido;
82796141;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 247,35;Emitida -;;;;;Não Definido;
82796413;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 168,03;Emitida -;;;;;Não Definido;
82796431;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 292,51;Emitida -;;;;;Não Definido;
82796472;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.243,94;Emitida -;;;;;Não Definido;
82796500;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 159,81;Emitida -;;;;;Não Definido;
82796516;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.660,78;Emitida -;;;;;Não Definido;
82796522;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,30;Emitida -;;;;;Não Definido;
82796610;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 190,72;Emitida -;;;;;Não Definido;
82796640;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 522,86;Emitida -;;;;;Não Definido;
82796679;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 200,81;Emitida -;;;;;Não Definido;
82796690;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 395,29;Emitida -;;;;;Não Definido;
82796706;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 531,64;Emitida -;;;;;Não Definido;
82796883;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 851,20;Emitida -;;;;;Não Definido;
82797062;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 151,74;Emitida -;;;;;Não Definido;
82797071;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.862,46;Emitida -;;;;;Não Definido;
82797114;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 191,66;Emitida -;;;;;Não Definido;
82797159;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 161,89;Emitida -;;;;;Não Definido;
82797273;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 160,59;Emitida -;;;;;Não Definido;
82797567;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 254,62;Emitida -;;;;;Não Definido;
82797649;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 515,74;Emitida -;;;;;Não Definido;
82797833;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 948,40;Emitida -;;;;;Não Definido;
82797839;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 402,38;Emitida -;;;;;Não Definido;
82798380;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 752,52;Emitida -;;;;;Não Definido;
82798528;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.080,46;Emitida -;;;;;Não Definido;
82798647;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 381,58;Emitida -;;;;;Não Definido;
82798680;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 533,83;Emitida -;;;;;Não Definido;
82798710;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 220,55;Emitida -;;;;;Não Definido;
82798808;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 187,08;Emitida -;;;;;Não Definido;
82798894;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 183,31;Emitida -;;;;;Não Definido;
82800883;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 805,51;Emitida -;;;;;Não Definido;
82801008;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 223,30;Emitida -;;;;;Não Definido;
82801136;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 817,83;Emitida -;;;;;Não Definido;
82801691;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 235,22;Emitida -;;;;;Não Definido;
82801884;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 251,51;Emitida -;;;;;Não Definido;
82801909;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,01;Emitida -;;;;;Não Definido;
82802119;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 234,26;Emitida -;;;;;Não Definido;
82802556;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 557,47;Emitida -;;;;;Não Definido;
82803249;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 404,08;Emitida -;;;;;Não Definido;
82803563;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 702,06;Emitida -;;;;;Não Definido;
82803860;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.795,95;Emitida -;;;;;Não Definido;
82804058;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 841,25;Emitida -;;;;;Não Definido;
82804598;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,07;Emitida -;;;;;Não Definido;
82805362;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 385,07;Emitida -;;;;;Não Definido;
82805438;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 192,09;Emitida -;;;;;Não Definido;
82805834;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 5.577,75;Emitida -;;;;;Não Definido;
82805940;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 183,54;Emitida -;;;;;Não Definido;
82806142;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 256,97;Emitida -;;;;;Não Definido;
82806430;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 493,75;Emitida -;;;;;Não Definido;
82806463;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 510,34;Emitida -;;;;;Não Definido;
